year,sex,educ,attend,reltrad,income,race,partyid,abany,abnomore,abrape,abdefect,homosex,owngun,gunlaw
1993,2,13,6,3,12,2,1,NA,NA,NA,NA,NA,NA,NA
1993,2,11,3,3,9,2,1,2,2,1,1,1,2,1
1993,1,13,0,3,10,2,0,NA,NA,NA,NA,NA,NA,NA
1993,2,16,8,1,10,1,6,NA,NA,NA,NA,NA,NA,NA
1993,1,12,2,7,12,1,2,NA,NA,NA,NA,NA,NA,NA
1993,2,19,1,7,5,1,0,1,1,1,1,4,2,1
1993,1,15,0,7,11,1,0,NA,NA,NA,NA,NA,NA,NA
1993,1,14,0,7,6,1,1,1,1,1,1,4,2,1
1993,1,12,0,2,12,1,2,1,2,1,1,4,2,1
1993,2,14,4,1,12,1,1,1,1,1,1,3,1,1
1993,1,20,1,2,12,1,1,NA,NA,NA,NA,NA,NA,NA
1993,2,19,3,5,12,1,0,1,1,1,1,4,2,1
1993,2,14,2,1,NA,1,5,NA,NA,NA,NA,NA,NA,NA
1993,1,14,2,2,12,1,1,1,1,1,1,1,2,1
1993,2,13,8,1,11,1,6,2,2,2,2,1,2,1
1993,1,10,4,2,8,1,1,NA,NA,NA,NA,NA,NA,NA
1993,2,12,5,2,10,1,2,2,2,1,1,1,2,1
1993,2,16,0,1,9,1,2,2,1,1,1,1,2,2
1993,1,17,2,4,12,1,5,1,1,1,1,2,1,1
1993,2,16,0,7,12,3,2,NA,NA,NA,NA,NA,NA,NA
1993,2,18,7,1,12,3,5,1,1,1,1,1,2,1
1993,1,12,7,4,12,1,3,2,2,1,1,1,1,1
1993,2,12,1,7,12,1,2,2,2,1,1,1,1,1
1993,1,12,5,4,3,1,2,2,2,1,1,1,2,1
1993,2,18,NA,7,12,1,5,2,2,1,1,4,1,1
1993,2,12,8,4,12,1,5,NA,NA,NA,NA,NA,NA,NA
1993,1,13,2,4,12,1,0,2,2,1,1,1,1,1
1993,2,13,0,2,12,1,5,1,1,1,1,1,1,2
1993,2,19,8,1,12,1,6,2,2,1,1,1,2,1
1993,2,13,0,1,12,1,6,1,1,1,1,3,2,1
1993,1,12,1,2,12,1,5,2,2,1,1,4,1,2
1993,2,16,NA,1,12,1,2,1,1,1,1,4,2,1
1993,1,11,7,6,12,1,1,2,2,1,1,1,1,1
1993,1,15,7,4,12,1,6,NA,NA,NA,NA,NA,NA,NA
1993,2,12,1,6,12,1,6,NA,1,1,1,NA,1,1
1993,2,12,0,4,9,1,2,NA,NA,NA,NA,NA,NA,NA
1993,2,16,0,6,6,1,3,NA,NA,NA,NA,NA,NA,NA
1993,1,9,0,7,12,1,3,1,1,1,1,NA,1,2
1993,1,12,0,1,11,1,7,2,2,1,1,1,1,2
1993,2,12,0,7,11,1,2,1,1,1,1,1,2,1
1993,2,13,0,7,11,1,2,1,1,1,1,4,2,1
1993,2,12,0,1,4,1,1,2,2,1,1,1,2,1
1993,1,16,0,7,10,1,1,1,1,1,1,3,2,1
1993,1,14,8,1,12,1,5,NA,NA,1,NA,1,2,2
1993,1,16,8,1,12,1,5,2,2,1,1,1,1,2
1993,2,7,7,4,2,1,1,1,1,NA,1,2,2,NA
1993,2,11,7,1,10,1,0,NA,NA,NA,NA,NA,NA,NA
1993,1,12,0,2,9,1,4,NA,NA,NA,NA,NA,NA,NA
1993,1,12,5,2,12,1,5,1,NA,1,1,1,1,1
1993,2,18,7,1,12,1,5,NA,NA,NA,NA,NA,NA,NA
1993,2,13,4,4,12,1,1,NA,NA,NA,NA,NA,NA,NA
1993,1,14,2,2,12,1,6,NA,NA,NA,NA,NA,NA,NA
1993,1,8,3,NA,10,1,0,NA,NA,NA,NA,NA,NA,NA
1993,2,13,2,1,10,1,1,2,2,1,1,1,1,1
1993,1,12,0,2,10,1,1,NA,NA,NA,NA,NA,NA,NA
1993,1,13,0,7,12,1,1,NA,NA,NA,NA,NA,NA,NA
1993,1,12,0,7,12,1,2,NA,NA,NA,NA,NA,NA,NA
1993,2,11,2,1,7,1,5,NA,NA,1,1,NA,1,2
1993,2,11,1,2,10,1,3,1,1,1,1,4,2,1
1993,2,10,3,2,7,1,1,2,2,1,1,1,2,1
1993,1,16,2,4,5,1,1,1,1,1,1,2,2,1
1993,1,13,7,2,11,1,6,2,1,1,1,1,1,1
1993,1,14,3,4,12,1,3,NA,NA,NA,NA,NA,NA,NA
1993,2,14,4,4,12,1,1,1,1,1,1,4,2,1
1993,1,15,3,2,12,1,6,NA,NA,NA,NA,NA,NA,NA
1993,1,9,0,7,10,1,5,1,1,1,1,1,1,2
1993,1,9,1,1,12,1,4,2,1,1,1,1,1,1
1993,2,12,6,6,NA,1,3,NA,NA,NA,NA,NA,NA,NA
1993,1,7,0,2,12,1,6,1,1,1,1,4,1,1
1993,2,9,2,4,8,1,1,2,2,1,1,1,1,1
1993,2,7,0,NA,1,1,4,NA,NA,NA,NA,NA,NA,NA
1993,2,12,0,2,12,1,5,1,1,1,1,1,1,2
1993,1,12,4,2,10,1,1,NA,NA,NA,NA,NA,NA,NA
1993,2,8,7,1,NA,1,4,1,1,NA,1,NA,2,NA
1993,1,12,0,7,11,1,3,1,1,1,1,1,1,1
1993,1,13,3,2,NA,1,6,2,2,NA,2,1,1,2
1993,1,12,0,NA,12,1,3,1,1,1,1,1,1,2
1993,1,12,7,4,9,1,0,1,1,1,1,1,1,1
1993,2,12,5,4,12,1,6,1,1,1,1,1,1,1
1993,1,12,0,2,12,1,5,NA,NA,NA,NA,NA,NA,NA
1993,2,12,1,4,NA,1,4,2,2,1,2,3,1,1
1993,1,14,5,2,12,1,1,1,1,1,1,4,2,1
1993,2,14,2,4,10,1,1,2,2,1,1,1,2,1
1993,2,9,7,4,3,1,3,2,2,1,NA,1,1,1
1993,2,16,7,2,12,1,6,2,2,1,1,1,1,1
1993,2,15,7,NA,12,1,5,2,2,2,2,1,1,1
1993,2,12,0,1,12,1,0,NA,NA,NA,NA,NA,NA,NA
1993,1,12,1,2,2,1,5,1,2,1,1,1,1,2
1993,2,15,7,2,9,1,1,2,NA,1,1,1,2,1
1993,1,16,1,7,12,1,0,NA,NA,NA,NA,NA,NA,NA
1993,1,12,3,2,9,1,1,2,2,1,1,1,2,1
1993,1,16,2,2,11,1,1,1,1,1,1,1,1,2
1993,1,13,2,1,NA,1,4,1,1,1,1,1,1,1
1993,2,12,2,2,12,1,1,NA,NA,NA,NA,NA,NA,NA
1993,1,11,1,2,11,1,6,NA,NA,NA,NA,NA,NA,NA
1993,2,12,1,7,4,1,4,NA,NA,NA,NA,NA,NA,NA
1993,1,10,0,1,10,1,0,NA,NA,NA,NA,NA,NA,NA
1993,2,12,7,1,12,1,2,2,2,1,2,1,2,1
1993,1,11,1,1,5,1,2,NA,NA,NA,NA,NA,NA,NA
1993,2,10,NA,1,NA,1,4,NA,NA,NA,NA,NA,NA,NA
1993,2,12,1,2,11,1,0,2,2,1,1,1,1,2
1993,2,12,3,1,12,1,5,2,2,1,1,1,2,1
1993,1,10,0,7,10,1,1,NA,NA,NA,NA,NA,NA,NA
1993,1,12,NA,1,12,1,1,1,1,1,1,1,1,2
1993,1,11,5,1,7,1,5,1,NA,1,1,1,1,2
1993,1,10,1,1,1,1,0,2,2,1,1,1,1,1
1993,2,6,1,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA
1993,1,14,1,2,12,1,1,NA,NA,NA,NA,NA,NA,NA
1993,2,16,7,4,12,1,3,2,2,2,2,NA,1,NA
1993,2,13,2,2,10,1,0,NA,NA,NA,NA,NA,NA,NA
1993,2,9,5,2,4,1,1,2,2,1,1,1,2,1
1993,2,13,7,2,9,1,6,NA,NA,NA,NA,1,2,1
1993,2,12,6,2,11,1,5,NA,NA,NA,NA,NA,NA,NA
1993,2,8,6,1,5,1,5,2,2,2,NA,1,2,1
1993,1,13,7,2,8,1,4,2,2,1,2,1,2,1
1993,2,8,8,2,8,1,5,NA,NA,NA,NA,NA,NA,NA
1993,1,8,8,1,9,1,6,2,2,2,NA,1,1,1
1993,1,12,7,1,9,1,3,2,2,1,1,1,1,1
1993,1,16,7,1,10,1,5,2,2,1,1,1,1,2
1993,1,12,6,2,12,1,3,NA,NA,NA,NA,NA,NA,NA
1993,2,14,5,2,NA,1,4,NA,NA,NA,1,1,3,NA
1993,2,14,2,4,12,1,3,1,1,1,1,1,1,1
1993,1,12,7,1,12,1,0,2,2,NA,1,1,1,2
1993,1,16,7,2,12,1,4,NA,NA,NA,NA,NA,NA,NA
1993,1,12,6,1,12,1,1,2,2,2,2,1,1,1
1993,2,12,6,1,NA,1,4,NA,NA,NA,NA,NA,NA,NA
1993,2,11,0,1,9,1,1,2,2,1,1,1,1,1
1993,2,10,2,4,11,1,3,1,1,1,1,1,2,1
1993,1,12,4,1,12,1,0,1,1,1,1,NA,2,1
1993,2,16,7,1,2,1,4,NA,NA,NA,NA,NA,NA,NA
1993,2,16,7,2,12,1,4,1,NA,1,1,4,2,1
1993,2,12,8,1,12,1,0,2,2,2,2,1,1,1
1993,2,12,5,1,12,1,2,NA,NA,NA,NA,NA,NA,NA
1993,2,12,1,2,9,1,1,NA,1,1,1,1,1,1
1993,2,10,5,1,NA,1,4,2,2,1,1,1,2,1
1993,2,12,6,1,NA,1,5,NA,NA,NA,NA,NA,NA,NA
1993,1,17,6,1,12,1,6,2,2,1,1,1,2,1
1993,2,12,5,1,5,1,3,2,2,1,2,1,2,1
1993,2,10,2,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA
1993,2,12,6,2,12,1,4,2,2,1,1,1,2,1
1993,2,12,8,1,12,1,5,NA,NA,NA,NA,NA,NA,NA
1993,1,12,1,4,9,1,2,NA,NA,NA,NA,NA,NA,NA
1993,2,12,7,4,12,1,2,2,2,1,1,1,1,2
1993,1,13,4,2,12,1,6,2,2,1,1,1,1,1
1993,2,12,0,NA,10,1,2,NA,NA,NA,NA,NA,NA,NA
1993,1,13,NA,4,NA,1,4,2,2,1,1,1,1,1
1993,1,11,NA,NA,11,2,NA,NA,NA,NA,NA,NA,2,1
1993,1,12,8,1,9,1,0,2,2,1,2,1,1,2
1993,2,14,7,1,NA,2,0,2,1,1,2,1,2,2
1993,2,7,7,2,9,1,6,NA,2,1,1,1,1,1
1993,1,6,4,1,7,1,5,NA,NA,NA,NA,NA,NA,NA
1993,2,5,5,3,3,2,3,2,2,1,1,1,1,1
1993,1,2,0,3,8,1,0,2,2,1,1,1,1,1
1993,1,6,8,1,9,1,2,NA,NA,NA,NA,NA,NA,NA
1993,1,9,8,1,12,1,6,2,2,1,1,1,1,1
1993,2,14,7,1,11,1,1,2,2,1,2,1,1,2
1993,1,12,8,1,10,1,6,2,2,2,1,1,1,2
1993,1,9,2,1,11,1,2,1,1,1,1,1,1,1
1993,1,12,4,3,4,2,0,2,2,2,1,1,2,1
1993,2,11,0,3,9,2,3,NA,NA,NA,NA,NA,NA,NA
1993,2,12,5,3,2,2,1,2,2,1,1,1,2,1
1993,2,11,6,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA
1993,1,10,1,1,10,1,5,2,2,1,1,1,NA,2
1993,1,8,0,1,2,1,2,2,1,1,1,4,1,2
1993,2,8,8,1,9,1,0,2,2,1,1,1,2,1
1993,1,7,3,4,5,2,0,1,1,1,1,1,2,2
1993,2,11,2,3,3,2,1,NA,NA,NA,NA,NA,NA,NA
1993,1,4,0,3,NA,2,4,1,1,1,1,1,1,1
1993,1,12,1,2,12,1,3,2,2,1,1,1,1,2
1993,1,8,7,1,NA,1,2,2,2,1,1,1,1,2
1993,1,20,4,1,12,1,3,NA,NA,NA,NA,NA,NA,NA
1993,2,16,7,2,12,1,0,1,1,1,1,1,1,2
1993,2,16,6,2,11,1,2,2,2,1,1,1,1,1
1993,2,13,3,1,7,1,0,1,1,1,1,1,2,1
1993,2,12,5,1,4,1,3,NA,NA,NA,NA,NA,NA,NA
1993,1,16,7,2,11,1,0,1,NA,1,1,1,1,2
1993,2,14,5,3,12,2,1,2,2,1,1,1,2,1
1993,2,14,6,1,12,1,1,NA,NA,NA,NA,NA,NA,NA
1993,1,2,8,1,9,1,0,NA,NA,NA,NA,1,2,1
1993,2,14,7,1,NA,1,5,2,2,NA,1,3,1,1
1993,1,13,4,1,11,1,5,NA,NA,NA,NA,NA,NA,NA
1993,1,14,5,1,12,1,6,NA,NA,NA,NA,NA,NA,NA
1993,1,12,5,1,12,1,5,1,1,1,1,1,2,1
1993,1,7,0,1,9,1,7,1,1,1,1,NA,2,1
1993,1,8,7,1,12,1,5,NA,NA,NA,NA,NA,NA,NA
1993,2,9,3,1,9,1,1,2,1,2,2,4,2,2
1993,1,12,3,1,10,1,2,2,2,2,1,4,1,1
1993,1,4,7,1,6,1,0,NA,NA,NA,NA,NA,2,1
1993,2,13,8,1,NA,1,1,2,2,1,1,3,1,1
1993,2,14,5,1,12,1,0,1,1,1,1,3,1,1
1993,1,12,2,1,11,2,3,1,2,1,1,4,1,2
1993,2,10,8,1,6,1,5,2,2,2,2,2,1,1
1993,2,8,5,1,11,1,2,2,2,2,2,3,1,1
1993,2,10,0,1,8,1,3,NA,NA,NA,NA,NA,NA,NA
1993,2,12,7,1,NA,1,3,NA,NA,NA,NA,NA,NA,NA
1993,2,18,6,1,12,1,1,1,1,1,1,3,2,1
1993,2,16,5,2,12,1,4,1,1,1,1,4,2,1
1993,1,14,2,1,10,1,2,1,1,1,1,1,2,2
1993,2,16,7,2,NA,1,2,1,2,1,2,4,2,1
1993,1,12,6,2,4,1,1,NA,NA,NA,NA,NA,NA,NA
1993,2,10,8,1,8,1,2,2,2,1,2,1,1,1
1993,2,9,3,2,NA,1,5,NA,NA,NA,NA,NA,NA,NA
1993,2,12,1,1,NA,1,2,2,2,1,2,1,2,NA
1993,2,9,7,1,NA,1,1,2,2,1,1,1,1,2
1993,1,18,7,1,NA,1,5,NA,NA,NA,NA,NA,NA,NA
1993,1,12,8,1,NA,1,4,NA,NA,NA,NA,NA,NA,NA
1993,1,16,6,2,12,1,4,1,2,1,1,4,1,1
1993,2,18,2,NA,11,1,1,NA,NA,NA,NA,NA,NA,NA
1993,2,12,8,1,NA,1,3,2,2,NA,NA,1,1,1
1993,2,16,4,2,10,1,5,2,2,1,1,4,2,1
1993,1,7,3,1,4,1,1,NA,NA,NA,NA,NA,NA,NA
1993,1,11,8,3,11,1,3,2,2,2,1,1,2,2
1993,2,13,1,1,9,1,5,2,2,1,1,1,2,2
1993,1,9,1,1,10,3,5,NA,NA,NA,NA,NA,NA,NA
1993,2,12,8,6,12,3,7,NA,NA,NA,NA,NA,NA,NA
1993,2,12,5,3,9,2,2,2,2,1,1,1,2,2
1993,1,2,8,3,12,3,1,NA,NA,NA,NA,NA,NA,NA
1993,1,12,0,7,11,3,2,2,2,1,1,1,1,1
1993,2,11,7,3,12,1,1,1,1,1,1,4,1,1
1993,1,13,7,3,12,1,1,2,2,1,2,1,1,1
1993,2,12,8,3,3,3,6,2,2,2,1,1,1,1
1993,1,12,0,1,11,1,2,2,2,1,1,1,1,1
1993,1,14,NA,1,4,1,2,1,1,1,1,1,1,1
1993,1,14,8,3,12,2,1,2,2,1,1,1,1,2
1993,2,10,6,1,6,1,0,2,2,2,2,1,2,1
1993,2,8,7,1,5,1,1,2,2,2,1,1,1,1
1993,2,16,8,1,12,3,5,2,2,2,2,1,1,1
1993,2,7,0,3,NA,3,3,2,1,NA,1,1,2,2
1993,2,13,2,3,4,3,1,2,2,2,2,1,2,1
1993,2,12,NA,1,5,3,6,NA,NA,NA,NA,NA,NA,NA
1993,2,0,7,1,2,3,3,NA,2,1,1,1,2,1
1993,2,13,7,2,9,1,2,NA,2,1,1,1,1,1
1993,1,7,7,1,9,1,1,2,2,1,1,1,1,1
1993,1,14,7,1,11,1,6,2,2,2,2,1,1,1
1993,2,17,5,2,12,3,1,NA,NA,NA,NA,NA,NA,NA
1993,1,13,4,3,12,2,0,1,1,1,1,1,1,1
1993,1,6,7,3,3,2,0,1,1,1,1,1,1,1
1993,2,12,6,3,6,2,4,2,2,2,1,1,2,1
1993,2,10,7,1,NA,1,5,NA,NA,NA,NA,NA,NA,NA
1993,1,7,2,3,11,2,1,2,2,1,1,4,2,1
1993,2,14,6,1,NA,1,2,NA,NA,1,1,1,2,1
1993,1,12,NA,1,9,1,1,NA,NA,NA,NA,NA,NA,NA
1993,2,4,6,1,5,3,0,NA,NA,NA,NA,NA,NA,NA
1993,1,12,5,1,NA,1,5,NA,NA,NA,NA,NA,NA,NA
1993,2,11,0,2,10,1,1,1,1,1,1,4,2,1
1993,2,15,4,2,12,1,2,1,1,1,1,1,2,1
1993,2,13,2,4,12,1,5,NA,NA,NA,NA,NA,NA,NA
1993,2,16,7,4,10,3,3,1,2,1,1,3,2,1
1993,1,13,3,4,12,1,5,2,1,1,1,4,1,1
1993,2,12,7,1,8,1,0,2,2,2,1,1,2,1
1993,2,14,0,7,12,1,3,NA,NA,NA,NA,NA,NA,NA
1993,1,12,0,1,12,1,1,2,1,NA,1,1,2,1
1993,2,7,1,1,7,1,1,NA,NA,NA,NA,NA,NA,NA
1993,1,12,1,1,12,1,5,2,NA,1,1,1,1,1
1993,2,16,0,2,12,1,3,NA,NA,NA,NA,NA,NA,NA
1993,1,7,0,7,11,1,0,1,1,1,1,4,1,1
1993,2,13,1,1,12,1,1,NA,NA,NA,NA,NA,NA,NA
1993,1,10,6,1,4,1,6,2,2,1,1,1,1,1
1993,2,13,7,4,12,1,6,NA,NA,NA,NA,NA,2,1
1993,2,13,7,1,12,1,1,2,2,1,1,1,2,1
1993,1,16,7,4,12,1,6,NA,NA,NA,NA,NA,NA,NA
1993,2,13,7,4,11,1,5,2,2,2,2,1,1,1
1993,2,14,0,7,10,1,1,2,1,1,1,3,1,1
1993,2,12,2,2,12,1,4,2,2,2,1,2,1,1
1993,1,16,2,1,12,1,6,2,2,1,1,4,2,1
1993,2,14,7,1,12,1,2,2,NA,1,1,1,1,1
1993,1,16,0,7,12,1,1,NA,NA,NA,NA,NA,NA,NA
1993,2,13,8,6,12,1,6,2,2,1,2,1,3,2
1993,1,19,0,1,12,1,5,NA,NA,NA,NA,NA,NA,NA
1993,1,19,0,7,6,1,1,1,1,1,1,3,1,2
1993,1,14,7,5,12,1,3,2,2,1,2,1,1,2
1993,2,13,7,1,10,1,0,2,2,2,2,1,2,1
1993,2,17,7,4,11,1,3,2,2,1,1,1,1,1
1993,1,16,8,6,12,1,4,NA,NA,NA,NA,NA,NA,NA
1993,1,12,2,1,8,1,1,1,1,1,1,3,2,2
1993,2,7,8,4,5,1,0,2,2,1,1,1,1,2
1993,1,13,4,4,12,1,0,2,2,1,1,1,1,1
1993,2,10,3,4,9,1,1,2,2,1,1,1,2,1
1993,2,14,8,1,12,1,0,1,1,2,2,1,1,2
1993,2,15,7,4,12,1,0,1,1,1,1,1,2,1
1993,2,14,7,6,5,1,6,NA,NA,NA,NA,NA,NA,NA
1993,2,18,4,4,11,1,1,NA,NA,NA,NA,NA,NA,NA
1993,1,17,3,1,12,1,6,NA,NA,NA,NA,NA,NA,NA
1993,2,12,8,6,NA,1,5,2,2,2,2,1,2,1
1993,2,12,1,2,12,1,1,2,2,1,1,1,2,1
1993,2,9,NA,7,1,1,2,2,2,2,2,NA,1,1
1993,2,5,7,4,4,1,0,2,2,2,2,1,2,1
1993,2,18,3,4,12,1,1,2,2,2,2,2,1,1
1993,1,15,5,1,11,3,0,NA,NA,NA,NA,NA,NA,NA
1993,2,16,0,2,11,1,1,2,2,1,NA,1,2,1
1993,1,20,3,5,12,1,7,1,1,1,1,1,2,1
1993,1,20,1,5,NA,1,1,NA,NA,1,1,2,2,1
1993,1,18,0,7,12,1,4,NA,NA,NA,NA,NA,NA,NA
1993,1,14,2,4,9,2,3,1,1,1,1,1,2,2
1993,2,10,3,4,3,2,5,1,1,1,1,1,2,1
1993,2,10,2,4,6,2,1,NA,NA,NA,NA,NA,NA,NA
1993,1,8,0,7,9,3,3,NA,NA,NA,NA,NA,NA,NA
1993,2,6,3,3,7,2,3,NA,NA,NA,NA,NA,NA,NA
1993,2,12,2,NA,12,1,2,1,1,1,1,1,2,1
1993,1,16,2,7,12,1,1,NA,NA,NA,NA,NA,NA,NA
1993,1,16,2,2,12,1,1,1,1,1,1,4,2,1
1993,1,10,2,5,NA,1,0,NA,NA,NA,NA,1,2,1
1993,2,16,4,4,12,1,5,NA,NA,NA,NA,NA,2,1
1993,2,16,4,6,12,1,5,NA,NA,NA,NA,NA,NA,NA
1993,1,18,0,6,12,1,5,NA,NA,NA,NA,NA,NA,NA
1993,2,16,7,5,NA,3,6,NA,NA,1,1,NA,2,1
1993,1,12,4,4,12,1,5,NA,NA,NA,NA,NA,NA,NA
1993,1,12,4,2,9,1,5,1,1,1,1,1,2,2
1993,1,12,3,3,12,2,0,2,2,1,2,1,2,1
1993,1,15,6,4,12,2,0,1,1,1,1,1,2,1
1993,1,16,7,6,12,1,0,1,1,1,1,4,2,1
1993,1,12,0,NA,12,1,5,1,1,1,1,1,1,1
1993,2,16,0,7,12,1,5,1,1,1,1,1,2,1
1993,2,14,4,2,12,1,4,NA,NA,NA,NA,NA,NA,NA
1993,1,10,2,4,12,1,6,2,2,1,1,4,2,1
1993,1,10,3,4,12,1,4,2,1,1,2,4,1,1
1993,2,16,7,4,NA,3,4,NA,NA,NA,NA,NA,NA,NA
1993,2,14,7,1,12,1,5,NA,NA,NA,NA,NA,NA,NA
1993,1,16,1,4,12,1,4,NA,NA,NA,NA,NA,NA,NA
1993,1,20,0,5,12,1,5,1,1,1,1,4,2,1
1993,2,12,3,1,12,2,6,1,2,1,2,1,2,1
1993,1,13,7,1,12,1,3,NA,NA,NA,NA,NA,NA,NA
1993,2,13,5,5,12,1,1,1,1,1,1,NA,2,1
1993,2,12,2,4,5,1,3,NA,NA,NA,NA,NA,NA,NA
1993,2,12,2,NA,12,3,2,1,1,1,1,4,2,1
1993,1,13,3,1,12,1,5,1,1,1,1,1,2,1
1993,2,16,1,5,12,1,7,1,1,1,1,4,2,1
1993,1,20,3,4,12,1,1,NA,NA,1,1,4,1,2
1993,2,16,4,4,12,1,6,NA,NA,NA,NA,NA,NA,NA
1993,1,15,0,6,12,1,2,NA,NA,NA,NA,NA,NA,NA
1993,1,18,0,7,12,1,1,NA,NA,NA,NA,NA,NA,NA
1993,1,18,3,4,12,1,6,NA,NA,NA,NA,NA,NA,NA
1993,1,12,0,1,12,1,6,1,1,1,1,1,1,1
1993,1,13,7,4,12,1,3,2,2,1,1,1,2,1
1993,1,12,0,2,11,1,5,1,1,1,1,4,1,1
1993,1,16,2,7,12,1,3,NA,NA,NA,NA,NA,NA,NA
1993,2,11,7,4,12,1,6,2,2,2,2,4,1,1
1993,2,16,7,2,12,1,1,1,1,1,1,4,2,1
1993,2,12,NA,7,12,1,5,1,1,1,1,4,1,1
1993,1,19,3,4,12,1,5,NA,NA,NA,NA,1,2,1
1993,1,16,7,1,12,1,6,NA,NA,NA,NA,NA,NA,NA
1993,2,15,8,1,12,3,5,2,2,2,2,1,2,1
1993,2,17,0,7,12,1,1,1,1,1,1,4,2,2
1993,2,14,NA,4,12,1,5,2,2,1,1,1,2,2
1993,2,16,2,6,NA,3,3,1,1,1,1,1,2,1
1993,1,12,7,4,12,1,2,NA,NA,NA,NA,NA,NA,NA
1993,2,14,7,4,12,3,0,2,1,1,1,1,2,1
1993,2,16,7,2,12,1,6,2,2,2,2,1,2,1
1993,2,11,7,4,12,1,0,NA,NA,NA,NA,NA,NA,NA
1993,1,13,7,4,12,1,0,NA,NA,NA,NA,NA,NA,NA
1993,1,14,2,5,12,1,1,NA,NA,NA,NA,NA,NA,NA
1993,1,15,7,4,12,1,2,1,1,1,1,1,1,1
1993,1,14,1,5,12,1,5,NA,NA,NA,NA,NA,NA,NA
1993,2,14,0,7,12,1,2,1,1,1,1,4,2,1
1993,2,17,3,4,12,1,0,1,1,1,1,4,2,1
1993,2,16,3,4,12,1,1,NA,NA,NA,NA,NA,NA,NA
1993,1,18,2,NA,5,1,2,1,1,1,1,4,1,1
1993,2,14,4,6,9,1,7,NA,1,1,1,3,2,1
1993,1,10,0,7,12,3,1,1,1,1,1,4,2,1
1993,2,14,0,7,12,1,0,1,1,1,1,4,1,1
1993,1,12,8,6,12,1,3,2,2,2,2,1,1,1
1993,2,15,0,2,12,1,6,1,1,1,1,1,1,1
1993,2,14,1,2,12,1,5,1,1,1,1,4,1,1
1993,2,12,NA,4,12,1,1,NA,NA,NA,NA,NA,NA,NA
1993,1,16,7,1,12,1,6,2,2,2,2,1,2,1
1993,2,13,0,4,12,1,5,NA,NA,NA,NA,NA,NA,NA
1993,1,15,5,6,1,1,4,NA,NA,NA,NA,NA,NA,NA
1993,2,9,6,1,7,1,5,2,2,2,2,1,2,NA
1993,2,12,8,6,9,1,3,2,2,2,2,1,2,1
1993,2,11,5,1,7,1,1,1,1,1,1,2,2,1
1993,2,12,0,NA,12,1,5,1,1,1,1,4,1,2
1993,2,12,8,6,11,1,3,2,2,2,2,1,2,1
1993,2,12,0,7,12,1,3,NA,NA,NA,NA,NA,NA,NA
1993,1,13,1,4,12,1,2,1,1,1,1,1,1,1
1993,1,10,5,4,12,1,2,2,1,2,1,1,2,1
1993,1,14,1,NA,12,1,5,NA,NA,NA,NA,NA,NA,NA
1993,1,13,1,NA,12,1,2,1,1,1,1,4,2,1
1993,2,7,3,1,11,1,6,1,2,1,1,1,2,1
1993,2,16,7,4,12,1,1,1,1,1,1,4,2,1
1993,2,14,7,2,12,1,2,2,1,1,1,2,2,1
1993,2,19,0,7,12,3,0,1,1,1,1,4,2,1
1993,2,13,7,4,NA,1,3,2,2,2,2,1,2,1
1993,2,16,4,4,12,1,1,NA,NA,NA,NA,NA,NA,NA
1993,2,11,7,3,10,2,0,1,1,1,1,1,2,1
1993,2,12,2,3,12,2,1,NA,NA,NA,NA,NA,NA,NA
1993,2,13,5,3,9,2,0,NA,NA,NA,NA,NA,NA,NA
1993,2,14,7,6,12,2,0,1,1,1,1,1,2,1
1993,2,12,7,6,12,1,4,1,1,1,1,1,2,1
1993,1,18,7,1,12,1,5,NA,NA,NA,NA,NA,NA,NA
1993,1,14,2,4,NA,1,3,1,1,1,1,4,2,1
1993,1,19,8,4,10,1,6,NA,NA,NA,NA,NA,NA,NA
1993,2,12,7,1,11,1,1,2,2,2,1,4,2,1
1993,2,12,2,4,12,1,3,2,1,1,1,1,1,2
1993,2,13,6,1,10,1,5,2,2,2,2,1,1,1
1993,1,15,7,4,10,1,1,1,1,1,1,3,2,2
1993,1,12,0,NA,12,1,5,1,1,1,1,3,1,2
1993,2,12,2,3,12,2,7,2,1,1,1,4,2,1
1993,2,13,0,1,12,1,3,2,2,2,2,1,2,1
1993,2,12,4,3,7,2,0,NA,NA,NA,NA,NA,NA,NA
1993,2,15,4,2,9,1,1,NA,NA,NA,NA,NA,NA,NA
1993,1,9,0,7,5,2,3,2,2,1,1,1,2,2
1993,1,12,3,4,12,1,2,NA,NA,NA,NA,NA,NA,NA
1993,2,8,0,4,9,1,3,2,NA,NA,1,1,1,2
1993,2,12,0,7,8,1,3,1,1,1,1,1,2,1
1993,2,12,3,4,10,1,3,1,1,1,1,1,2,1
1993,1,6,0,NA,12,1,0,NA,NA,NA,NA,NA,NA,NA
1993,2,8,2,NA,12,1,3,NA,NA,NA,NA,NA,NA,NA
1993,2,11,6,1,NA,1,2,2,2,2,2,1,1,1
1993,1,16,3,4,12,1,7,NA,NA,NA,NA,NA,NA,NA
1993,1,16,0,7,12,1,1,NA,1,1,1,NA,1,1
1993,1,18,7,6,12,1,0,1,1,1,1,3,2,1
1993,1,16,3,2,2,1,0,1,1,1,1,4,2,1
1993,2,12,0,7,11,1,1,NA,NA,NA,NA,NA,NA,NA
