"","score"
"63998",23.17
"63999",19
"64000",22.85
"64001",22.85
"64002",19
"64003",19
"64004",22.85
"64005",22.85
"64006",23.36
"64007",23.36
"64008",23.35
"64009",23.35
"64010",24
"64011",22.33
"64012",22.33
"64013",23.47
"64014",23.47
"64015",24
"64016",23.35
"64017",23.35
"64018",24
"64019",23.16
"64020",23.16
"64021",23.5
"64022",23.5
"64023",24
"64024",23.35
"64025",23.35
"64026",24
"64027",24
"64028",23.35
"64029",23.35
"64030",23.5
"64031",23.5
"64032",23.49
"64033",23.49
"64034",24
"64035",21.33
"64036",21.33
"64037",23.76
"64038",23.76
"64039",24
"64040",23.49
"64041",23.49
"64042",24
"64043",22.88
"64044",22.88
"64045",24
"64046",24
"64047",24
"64048",23.49
"64049",23.49
"64050",24
"64051",24
"64052",23.49
"64053",23.49
"64054",8
"64055",8
"64056",8
"64057",8.2
"64058",7.82
"64059",8
"64060",8
"64061",21.05
"64062",21.05
"64063",21.05
"64064",23.5
"64065",19.42
"64066",21.05
"64067",21.05
"64068",21.1
"64069",21.1
"64070",21.1
"64071",22.06
"64072",20.36
"64073",21.1
"64074",20.41
"64075",20.41
"64076",20.41
"64077",20.41
"64078",20.41
"64079",20.41
"64080",23.06
"64081",23.06
"64082",18.36
"64083",18.36
"64084",20.41
"64085",20.41
"64086",20.62
"64087",20.62
"64088",20.62
"64089",20.62
"64090",20.62
"64091",20.62
"64092",20.29
"64093",20.29
"64094",20.86
"64095",20.86
"64096",20.62
"64097",20.62
"64098",21.56
"64099",21.56
"64100",21.56
"64101",21.56
"64102",21.56
"64103",21.56
"64104",22.65
"64105",22.65
"64106",20.73
"64107",20.73
"64108",21.56
"64109",21.56
"64110",21.31
"64111",21.31
"64112",21.31
"64113",21.31
"64114",21.31
"64115",21.31
"64116",21.71
"64117",21.71
"64118",21
"64119",21
"64120",21.31
"64121",21.31
"64122",6.5
"64123",6.5
"64124",6.5
"64125",6.25
"64126",6.67
"64127",6.5
"64128",6.5
"64129",21.05
"64130",21.05
"64131",21.05
"64132",23.5
"64133",19.42
"64134",21.05
"64135",21.05
"64136",21.1
"64137",21.1
"64138",21.1
"64139",22.06
"64140",20.36
"64141",21.1
"64142",20.41
"64143",20.41
"64144",20.41
"64145",20.41
"64146",20.41
"64147",20.41
"64148",23.06
"64149",23.06
"64150",18.36
"64151",18.36
"64152",20.41
"64153",20.41
"64154",20.62
"64155",20.62
"64156",20.62
"64157",20.62
"64158",20.62
"64159",20.62
"64160",20.29
"64161",20.29
"64162",20.86
"64163",20.86
"64164",20.62
"64165",20.62
"64166",21.56
"64167",21.56
"64168",21.56
"64169",21.56
"64170",21.56
"64171",21.56
"64172",22.65
"64173",22.65
"64174",20.73
"64175",20.73
"64176",21.56
"64177",21.56
"64178",21.31
"64179",21.31
"64180",21.31
"64181",21.31
"64182",21.31
"64183",21.31
"64184",21.71
"64185",21.71
"64186",21
"64187",21
"64188",21.31
"64189",21.31
"64190",6.5
"64191",6.5
"64192",6.5
"64193",6.25
"64194",6.67
"64195",6.5
"64196",6.5
"64197",17.5
"64198",17.5
"64199",17.5
"64200",18.5
"64201",16.75
"64202",17.5
"64203",19.96
"64204",19.96
"64205",19.86
"64206",20
"64207",19.96
"64208",19.92
"64209",20
"64210",19.96
"64211",19.17
"64212",19.17
"64213",19.17
"64214",19.17
"64215",18.29
"64216",18.29
"64217",19.56
"64218",19.56
"64219",19.17
"64220",19.17
"64221",19.54
"64222",19.54
"64223",18.7
"64224",18.7
"64225",19.17
"64226",19.17
"64227",19.09
"64228",19.09
"64229",19.09
"64230",19.09
"64231",19.29
"64232",19.29
"64233",19
"64234",19
"64235",19.09
"64236",19.09
"64237",18
"64238",18
"64239",20.5
"64240",20.5
"64241",19.09
"64242",19.09
"64243",20.26
"64244",20.26
"64245",20.26
"64246",20.26
"64247",20.29
"64248",20.29
"64249",20.25
"64250",20.25
"64251",20.26
"64252",20.26
"64253",20.77
"64254",20.77
"64255",19.6
"64256",19.6
"64257",20.26
"64258",20.26
"64259",20.74
"64260",20.74
"64261",20.74
"64262",20.74
"64263",20.86
"64264",20.86
"64265",20.69
"64266",20.69
"64267",20.74
"64268",20.74
"64269",20.23
"64270",20.23
"64271",21.4
"64272",21.4
"64273",20.74
"64274",20.74
"64275",6.14
"64276",6.14
"64277",6.14
"64278",6.83
"64279",5.63
"64280",6.14
"64281",17.5
"64282",17.5
"64283",17.5
"64284",18.5
"64285",16.75
"64286",17.5
"64287",19.96
"64288",19.96
"64289",19.86
"64290",20
"64291",19.96
"64292",19.92
"64293",20
"64294",19.96
"64295",19.17
"64296",19.17
"64297",19.17
"64298",19.17
"64299",18.29
"64300",18.29
"64301",19.56
"64302",19.56
"64303",19.17
"64304",19.17
"64305",19.54
"64306",19.54
"64307",18.7
"64308",18.7
"64309",19.17
"64310",19.17
"64311",19.09
"64312",19.09
"64313",19.09
"64314",19.09
"64315",19.29
"64316",19.29
"64317",19
"64318",19
"64319",19.09
"64320",19.09
"64321",18
"64322",18
"64323",20.5
"64324",20.5
"64325",19.09
"64326",19.09
"64327",20.26
"64328",20.26
"64329",20.26
"64330",20.26
"64331",20.29
"64332",20.29
"64333",20.25
"64334",20.25
"64335",20.26
"64336",20.26
"64337",20.77
"64338",20.77
"64339",19.6
"64340",19.6
"64341",20.26
"64342",20.26
"64343",20.74
"64344",20.74
"64345",20.74
"64346",20.74
"64347",20.86
"64348",20.86
"64349",20.69
"64350",20.69
"64351",20.74
"64352",20.74
"64353",20.23
"64354",20.23
"64355",21.4
"64356",21.4
"64357",20.74
"64358",20.74
"64359",6.14
"64360",6.14
"64361",6.14
"64362",6.83
"64363",5.63
"64364",6.14
"64365",24.59
"64366",17
"64367",17
"64368",24.95
"64369",17
"64370",25.14
"64371",24.57
"64372",17
"64373",24.95
"64374",17
"64375",17
"64376",23.28
"64377",18
"64378",21.63
"64379",23.76
"64380",18
"64381",23.47
"64382",18
"64383",22.91
"64384",24.2
"64385",18
"64386",23.47
"64387",18
"64388",18
"64389",23.46
"64390",23.58
"64391",23.58
"64392",16
"64393",21.63
"64394",21.63
"64395",24.2
"64396",24.2
"64397",16
"64398",23.84
"64399",23.84
"64400",16
"64401",24.18
"64402",24.18
"64403",23.4
"64404",23.4
"64405",16
"64406",23.84
"64407",23.84
"64408",16
"64409",16
"64410",23.98
"64411",23.98
"64412",22.53
"64413",22.53
"64414",18
"64415",21.13
"64416",21.13
"64417",22.94
"64418",22.94
"64419",18
"64420",22.69
"64421",22.69
"64422",18
"64423",21.79
"64424",21.79
"64425",23.88
"64426",23.88
"64427",18
"64428",22.69
"64429",22.69
"64430",18
"64431",18
"64432",22.69
"64433",22.69
"64434",23.08
"64435",23.08
"64436",18.5
"64437",21
"64438",21
"64439",23.6
"64440",23.6
"64441",18.5
"64442",23.24
"64443",23.24
"64444",18.5
"64445",22.33
"64446",22.33
"64447",24.44
"64448",24.44
"64449",18.5
"64450",23.24
"64451",23.24
"64452",18.5
"64453",18.5
"64454",23.1
"64455",23.1
"64456",23.13
"64457",23.13
"64458",19.5
"64459",21.5
"64460",21.5
"64461",23.54
"64462",23.54
"64463",19.5
"64464",23.26
"64465",23.26
"64466",19.5
"64467",22.52
"64468",22.52
"64469",24.24
"64470",24.24
"64471",19.5
"64472",23.26
"64473",23.26
"64474",19.5
"64475",19.5
"64476",23.33
"64477",23.33
"64478",7.77
"64479",7
"64480",7
"64481",7.81
"64482",7
"64483",8
"64484",7.43
"64485",7
"64486",7.81
"64487",7
"64488",7
"64489",24.59
"64490",17
"64491",17
"64492",24.95
"64493",17
"64494",25.14
"64495",24.57
"64496",17
"64497",24.95
"64498",17
"64499",17
"64500",23.28
"64501",18
"64502",21.63
"64503",23.76
"64504",18
"64505",23.47
"64506",18
"64507",22.91
"64508",24.2
"64509",18
"64510",23.47
"64511",18
"64512",18
"64513",23.46
"64514",23.58
"64515",23.58
"64516",16
"64517",21.63
"64518",21.63
"64519",24.2
"64520",24.2
"64521",16
"64522",23.84
"64523",23.84
"64524",16
"64525",24.18
"64526",24.18
"64527",23.4
"64528",23.4
"64529",16
"64530",23.84
"64531",23.84
"64532",16
"64533",16
"64534",23.98
"64535",23.98
"64536",22.53
"64537",22.53
"64538",18
"64539",21.13
"64540",21.13
"64541",22.94
"64542",22.94
"64543",18
"64544",22.69
"64545",22.69
"64546",18
"64547",21.79
"64548",21.79
"64549",23.88
"64550",23.88
"64551",18
"64552",22.69
"64553",22.69
"64554",18
"64555",18
"64556",22.69
"64557",22.69
"64558",23.08
"64559",23.08
"64560",18.5
"64561",21
"64562",21
"64563",23.6
"64564",23.6
"64565",18.5
"64566",23.24
"64567",23.24
"64568",18.5
"64569",22.33
"64570",22.33
"64571",24.44
"64572",24.44
"64573",18.5
"64574",23.24
"64575",23.24
"64576",18.5
"64577",18.5
"64578",23.1
"64579",23.1
"64580",23.13
"64581",23.13
"64582",19.5
"64583",21.5
"64584",21.5
"64585",23.54
"64586",23.54
"64587",19.5
"64588",23.26
"64589",23.26
"64590",19.5
"64591",22.52
"64592",22.52
"64593",24.24
"64594",24.24
"64595",19.5
"64596",23.26
"64597",23.26
"64598",19.5
"64599",19.5
"64600",23.33
"64601",23.33
"64602",7.77
"64603",7
"64604",7
"64605",7.81
"64606",7
"64607",8
"64608",7.43
"64609",7
"64610",7.81
"64611",7
"64612",7
"64613",22.13
"64614",22.48
"64615",14
"64616",21.33
"64617",22.88
"64618",14
"64619",22.48
"64620",14
"64621",21.56
"64622",23.07
"64623",14
"64624",22.48
"64625",14
"64626",14
"64627",22.48
"64628",22.8
"64629",22.9
"64630",17
"64631",23.07
"64632",22.84
"64633",17
"64634",22.9
"64635",17
"64636",22.31
"64637",23.48
"64638",17
"64639",22.9
"64640",17
"64641",17
"64642",22.37
"64643",22.37
"64644",22.5
"64645",22.5
"64646",15
"64647",22.86
"64648",22.86
"64649",22.39
"64650",22.39
"64651",15
"64652",22.5
"64653",22.5
"64654",15
"64655",22.62
"64656",22.62
"64657",22.38
"64658",22.38
"64659",15
"64660",22.5
"64661",22.5
"64662",15
"64663",15
"64664",22.58
"64665",22.58
"64666",22.72
"64667",22.72
"64668",14
"64669",23.29
"64670",23.29
"64671",22.55
"64672",22.55
"64673",14
"64674",22.72
"64675",22.72
"64676",14
"64677",21.21
"64678",21.21
"64679",24.24
"64680",24.24
"64681",14
"64682",22.72
"64683",22.72
"64684",14
"64685",14
"64686",23.8
"64687",23.8
"64688",23.88
"64689",23.88
"64690",19
"64691",23.79
"64692",23.79
"64693",23.91
"64694",23.91
"64695",19
"64696",23.88
"64697",23.88
"64698",19
"64699",23.76
"64700",23.76
"64701",24
"64702",24
"64703",19
"64704",23.88
"64705",23.88
"64706",19
"64707",19
"64708",21.95
"64709",21.95
"64710",22.02
"64711",22.02
"64712",18
"64713",22.07
"64714",22.07
"64715",22
"64716",22
"64717",18
"64718",22.02
"64719",22.02
"64720",18
"64721",21.17
"64722",21.17
"64723",22.86
"64724",22.86
"64725",18
"64726",22.02
"64727",22.02
"64728",18
"64729",18
"64730",7.38
"64731",7.48
"64732",5
"64733",7
"64734",7.65
"64735",5
"64736",7.48
"64737",5
"64738",7.78
"64739",7.29
"64740",5
"64741",7.48
"64742",5
"64743",5
"64744",7.48
"64745",22.13
"64746",22.48
"64747",14
"64748",21.33
"64749",22.88
"64750",14
"64751",22.48
"64752",14
"64753",21.56
"64754",23.07
"64755",14
"64756",22.48
"64757",14
"64758",14
"64759",22.48
"64760",22.8
"64761",22.9
"64762",17
"64763",23.07
"64764",22.84
"64765",17
"64766",22.9
"64767",17
"64768",22.31
"64769",23.48
"64770",17
"64771",22.9
"64772",17
"64773",17
"64774",22.37
"64775",22.37
"64776",22.5
"64777",22.5
"64778",15
"64779",22.86
"64780",22.86
"64781",22.39
"64782",22.39
"64783",15
"64784",22.5
"64785",22.5
"64786",15
"64787",22.62
"64788",22.62
"64789",22.38
"64790",22.38
"64791",15
"64792",22.5
"64793",22.5
"64794",15
"64795",15
"64796",22.58
"64797",22.58
"64798",22.72
"64799",22.72
"64800",14
"64801",23.29
"64802",23.29
"64803",22.55
"64804",22.55
"64805",14
"64806",22.72
"64807",22.72
"64808",14
"64809",21.21
"64810",21.21
"64811",24.24
"64812",24.24
"64813",14
"64814",22.72
"64815",22.72
"64816",14
"64817",14
"64818",23.8
"64819",23.8
"64820",23.88
"64821",23.88
"64822",19
"64823",23.79
"64824",23.79
"64825",23.91
"64826",23.91
"64827",19
"64828",23.88
"64829",23.88
"64830",19
"64831",23.76
"64832",23.76
"64833",24
"64834",24
"64835",19
"64836",23.88
"64837",23.88
"64838",19
"64839",19
"64840",21.95
"64841",21.95
"64842",22.02
"64843",22.02
"64844",18
"64845",22.07
"64846",22.07
"64847",22
"64848",22
"64849",18
"64850",22.02
"64851",22.02
"64852",18
"64853",21.17
"64854",21.17
"64855",22.86
"64856",22.86
"64857",18
"64858",22.02
"64859",22.02
"64860",18
"64861",18
"64862",7.38
"64863",7.48
"64864",5
"64865",7
"64866",7.65
"64867",5
"64868",7.48
"64869",5
"64870",7.78
"64871",7.29
"64872",5
"64873",7.48
"64874",5
"64875",5
"64876",7.48
"64877",19.84
"64878",19.92
"64879",17
"64880",18.58
"64881",21.33
"64882",17
"64883",17
"64884",21.24
"64885",18.71
"64886",19.92
"64887",17
"64888",19
"64889",21.74
"64890",19.98
"64891",16.5
"64892",20.13
"64893",20.04
"64894",18
"64895",16.5
"64896",19.21
"64897",20.8
"64898",16
"64899",20.08
"64900",18
"64901",18.7
"64902",19
"64903",16
"64904",20.5
"64905",19.07
"64906",19.07
"64907",16.5
"64908",16.5
"64909",19.31
"64910",19.31
"64911",19.04
"64912",19.04
"64913",17.5
"64914",17.5
"64915",16.5
"64916",16.5
"64917",18.56
"64918",18.56
"64919",19.66
"64920",19.66
"64921",15
"64922",19.16
"64923",19.16
"64924",17.5
"64925",17.5
"64926",17.3
"64927",17.3
"64928",17.79
"64929",17.79
"64930",15
"64931",19.56
"64932",19.56
"64933",19.44
"64934",19.44
"64935",16.5
"64936",19.56
"64937",19.56
"64938",19.56
"64939",19.56
"64940",17.25
"64941",16.5
"64942",18.05
"64943",18.05
"64944",20.85
"64945",20.85
"64946",16
"64947",19.56
"64948",19.56
"64949",17.25
"64950",18.4
"64951",18.4
"64952",18.86
"64953",18.86
"64954",16
"64955",19.73
"64956",19.73
"64957",20.73
"64958",20.73
"64959",16
"64960",21.09
"64961",21.09
"64962",20.67
"64963",20.67
"64964",18.5
"64965",18.5
"64966",16
"64967",20.38
"64968",20.38
"64969",21.15
"64970",21.15
"64971",17
"64972",20.84
"64973",20.84
"64974",18.5
"64975",18.5
"64976",19.4
"64977",19.4
"64978",19.29
"64979",19.29
"64980",17
"64981",21.63
"64982",21.63
"64983",20
"64984",20
"64985",15.5
"64986",20
"64987",20
"64988",20.24
"64989",20.24
"64990",17.25
"64991",15.5
"64992",19.31
"64993",19.31
"64994",20.78
"64995",20.78
"64996",15
"64997",20.14
"64998",20.14
"64999",17.25
"65000",18.8
"65001",18.8
"65002",19.07
"65003",19.07
"65004",15
"65005",20.56
"65006",20.56
"65007",7.03
"65008",7.05
"65009",6
"65010",6.58
"65011",7.56
"65012",6
"65013",6
"65014",8.06
"65015",6.19
"65016",7.05
"65017",6
"65018",7.3
"65019",7.58
"65020",19.84
"65021",19.92
"65022",17
"65023",18.58
"65024",21.33
"65025",17
"65026",17
"65027",21.24
"65028",18.71
"65029",19.92
"65030",17
"65031",19
"65032",21.74
"65033",19.98
"65034",16.5
"65035",20.13
"65036",20.04
"65037",18
"65038",16.5
"65039",19.21
"65040",20.8
"65041",16
"65042",20.08
"65043",18
"65044",18.7
"65045",19
"65046",16
"65047",20.5
"65048",19.07
"65049",19.07
"65050",16.5
"65051",16.5
"65052",19.31
"65053",19.31
"65054",19.04
"65055",19.04
"65056",17.5
"65057",17.5
"65058",16.5
"65059",16.5
"65060",18.56
"65061",18.56
"65062",19.66
"65063",19.66
"65064",15
"65065",19.16
"65066",19.16
"65067",17.5
"65068",17.5
"65069",17.3
"65070",17.3
"65071",17.79
"65072",17.79
"65073",15
"65074",19.56
"65075",19.56
"65076",19.44
"65077",19.44
"65078",16.5
"65079",19.56
"65080",19.56
"65081",19.56
"65082",19.56
"65083",17.25
"65084",16.5
"65085",18.05
"65086",18.05
"65087",20.85
"65088",20.85
"65089",16
"65090",19.56
"65091",19.56
"65092",17.25
"65093",18.4
"65094",18.4
"65095",18.86
"65096",18.86
"65097",16
"65098",19.73
"65099",19.73
"65100",20.73
"65101",20.73
"65102",16
"65103",21.09
"65104",21.09
"65105",20.67
"65106",20.67
"65107",18.5
"65108",18.5
"65109",16
"65110",20.38
"65111",20.38
"65112",21.15
"65113",21.15
"65114",17
"65115",20.84
"65116",20.84
"65117",18.5
"65118",18.5
"65119",19.4
"65120",19.4
"65121",19.29
"65122",19.29
"65123",17
"65124",21.63
"65125",21.63
"65126",20
"65127",20
"65128",15.5
"65129",20
"65130",20
"65131",20.24
"65132",20.24
"65133",17.25
"65134",15.5
"65135",19.31
"65136",19.31
"65137",20.78
"65138",20.78
"65139",15
"65140",20.14
"65141",20.14
"65142",17.25
"65143",18.8
"65144",18.8
"65145",19.07
"65146",19.07
"65147",15
"65148",20.56
"65149",20.56
"65150",7.03
"65151",7.05
"65152",6
"65153",6.58
"65154",7.56
"65155",6
"65156",6
"65157",8.06
"65158",6.19
"65159",7.05
"65160",6
"65161",7.3
"65162",7.58
"65163",22.7
"65164",22
"65165",22.6
"65166",22.72
"65167",22
"65168",22.71
"65169",22
"65170",22.71
"65171",22.71
"65172",22
"65173",22.71
"65174",22
"65175",22
"65176",23.73
"65177",20.86
"65178",23.93
"65179",20
"65180",24.06
"65181",23.71
"65182",20
"65183",23.76
"65184",20
"65185",23.4
"65186",24.19
"65187",20
"65188",23.76
"65189",20
"65190",23.88
"65191",22.29
"65192",22.29
"65193",18.29
"65194",18.29
"65195",22.54
"65196",22.54
"65197",21
"65198",22
"65199",22
"65200",22.36
"65201",22.36
"65202",21
"65203",22.3
"65204",22.3
"65205",21
"65206",22.19
"65207",22.19
"65208",22.44
"65209",22.44
"65210",21
"65211",22.3
"65212",22.3
"65213",21
"65214",22.47
"65215",22.47
"65216",23.6
"65217",23.6
"65218",20.71
"65219",20.71
"65220",23.83
"65221",23.83
"65222",17
"65223",23.83
"65224",23.83
"65225",23.63
"65226",23.63
"65227",17
"65228",23.66
"65229",23.66
"65230",17
"65231",23.35
"65232",23.35
"65233",24.02
"65234",24.02
"65235",17
"65236",23.66
"65237",23.66
"65238",17
"65239",23.76
"65240",23.76
"65241",24.21
"65242",24.21
"65243",22.43
"65244",22.43
"65245",24.33
"65246",24.33
"65247",22
"65248",24.56
"65249",24.56
"65250",24.17
"65251",24.17
"65252",22
"65253",24.22
"65254",24.22
"65255",22
"65256",23.54
"65257",23.54
"65258",25.04
"65259",25.04
"65260",22
"65261",24.22
"65262",24.22
"65263",22
"65264",24.31
"65265",24.31
"65266",24.07
"65267",24.07
"65268",21
"65269",21
"65270",24.28
"65271",24.28
"65272",21
"65273",25.06
"65274",25.06
"65275",23.93
"65276",23.93
"65277",21
"65278",24.1
"65279",24.1
"65280",21
"65281",23.69
"65282",23.69
"65283",24.58
"65284",24.58
"65285",21
"65286",24.1
"65287",24.1
"65288",21
"65289",24.22
"65290",24.22
"65291",7.7
"65292",9
"65293",7.9
"65294",7.65
"65295",9
"65296",7.68
"65297",9
"65298",7.83
"65299",7.53
"65300",9
"65301",7.68
"65302",9
"65303",9
"65304",22.7
"65305",22
"65306",22.6
"65307",22.72
"65308",22
"65309",22.71
"65310",22
"65311",22.71
"65312",22.71
"65313",22
"65314",22.71
"65315",22
"65316",22
"65317",23.73
"65318",20.86
"65319",23.93
"65320",20
"65321",24.06
"65322",23.71
"65323",20
"65324",23.76
"65325",20
"65326",23.4
"65327",24.19
"65328",20
"65329",23.76
"65330",20
"65331",23.88
"65332",22.29
"65333",22.29
"65334",18.29
"65335",18.29
"65336",22.54
"65337",22.54
"65338",21
"65339",22
"65340",22
"65341",22.36
"65342",22.36
"65343",21
"65344",22.3
"65345",22.3
"65346",21
"65347",22.19
"65348",22.19
"65349",22.44
"65350",22.44
"65351",21
"65352",22.3
"65353",22.3
"65354",21
"65355",22.47
"65356",22.47
"65357",23.6
"65358",23.6
"65359",20.71
"65360",20.71
"65361",23.83
"65362",23.83
"65363",17
"65364",23.83
"65365",23.83
"65366",23.63
"65367",23.63
"65368",17
"65369",23.66
"65370",23.66
"65371",17
"65372",23.35
"65373",23.35
"65374",24.02
"65375",24.02
"65376",17
"65377",23.66
"65378",23.66
"65379",17
"65380",23.76
"65381",23.76
"65382",24.21
"65383",24.21
"65384",22.43
"65385",22.43
"65386",24.33
"65387",24.33
"65388",22
"65389",24.56
"65390",24.56
"65391",24.17
"65392",24.17
"65393",22
"65394",24.22
"65395",24.22
"65396",22
"65397",23.54
"65398",23.54
"65399",25.04
"65400",25.04
"65401",22
"65402",24.22
"65403",24.22
"65404",22
"65405",24.31
"65406",24.31
"65407",24.07
"65408",24.07
"65409",21
"65410",21
"65411",24.28
"65412",24.28
"65413",21
"65414",25.06
"65415",25.06
"65416",23.93
"65417",23.93
"65418",21
"65419",24.1
"65420",24.1
"65421",21
"65422",23.69
"65423",23.69
"65424",24.58
"65425",24.58
"65426",21
"65427",24.1
"65428",24.1
"65429",21
"65430",24.22
"65431",24.22
"65432",7.7
"65433",9
"65434",7.9
"65435",7.65
"65436",9
"65437",7.68
"65438",9
"65439",7.83
"65440",7.53
"65441",9
"65442",7.68
"65443",9
"65444",9
"65445",21.36
"65446",21.36
"65447",21.36
"65448",23
"65449",19.71
"65450",21.36
"65451",21.36
"65452",20.21
"65453",20.21
"65454",20.21
"65455",20.21
"65456",20.21
"65457",20.21
"65458",22.86
"65459",17.57
"65460",17.57
"65461",20.21
"65462",20.21
"65463",20.21
"65464",20.21
"65465",21.79
"65466",21.79
"65467",21.79
"65468",21.79
"65469",21.79
"65470",21.79
"65471",22.71
"65472",22.71
"65473",20.86
"65474",20.86
"65475",21.79
"65476",21.79
"65477",21.79
"65478",21.79
"65479",21.07
"65480",21.07
"65481",21.07
"65482",21.07
"65483",21.07
"65484",21.07
"65485",22.14
"65486",22.14
"65487",20
"65488",20
"65489",21.07
"65490",21.07
"65491",21.07
"65492",21.07
"65493",21.64
"65494",21.64
"65495",21.64
"65496",21.64
"65497",21.64
"65498",21.64
"65499",23.29
"65500",23.29
"65501",20
"65502",20
"65503",21.64
"65504",21.64
"65505",21.64
"65506",21.64
"65507",21.36
"65508",21.36
"65509",21.36
"65510",23
"65511",19.71
"65512",21.36
"65513",21.36
"65514",20.21
"65515",20.21
"65516",20.21
"65517",20.21
"65518",20.21
"65519",20.21
"65520",22.86
"65521",17.57
"65522",17.57
"65523",20.21
"65524",20.21
"65525",20.21
"65526",20.21
"65527",21.79
"65528",21.79
"65529",21.79
"65530",21.79
"65531",21.79
"65532",21.79
"65533",22.71
"65534",22.71
"65535",20.86
"65536",20.86
"65537",21.79
"65538",21.79
"65539",21.79
"65540",21.79
"65541",21.07
"65542",21.07
"65543",21.07
"65544",21.07
"65545",21.07
"65546",21.07
"65547",22.14
"65548",22.14
"65549",20
"65550",20
"65551",21.07
"65552",21.07
"65553",21.07
"65554",21.07
"65555",21.64
"65556",21.64
"65557",21.64
"65558",21.64
"65559",21.64
"65560",21.64
"65561",23.29
"65562",23.29
"65563",20
"65564",20
"65565",21.64
"65566",21.64
"65567",21.64
"65568",21.64
"65569",24.29
"65570",24.29
"65571",24.29
"65572",24.29
"65573",24.29
"65574",23.33
